,CHILI,H_N_tot,H_bed_depth,H_bulk_dens,H_carb_org,H_carb_tot,H_cec,H_clay,H_fcc,H_ph,H_sand,H_silt,H_stone,H_text_class,N,SANLC,SF,alpha,bare-coverfraction,bio_Pdq,bio_Pwq,bio_annP,bio_maxT,bio_minT,canopy_height,change_abs,change_norm,contrast,corr,cov,critwilt,crops-coverfraction,cti,dissimilarity,distance_roads,distance_settlements,distance_trans_lines,elevation,entropy,evi_summer,evi_winter,fieldcrit,grass-coverfraction,homogeneity,ksat,max_extent,maximum,mean,moss-coverfraction,occurrence,ormc,pielou,range,recurrence,roughness,satfield,sd,shannon,shrub-coverfraction,simpson,slope,snow-coverfraction,spi,stc,topD,tpi,transition,tree-coverfraction,tri,uniformity,urban-coverfraction,variance,vegtype_id,vrm,water-permanent-coverfraction,water-seasonal-coverfraction,wcavail,wcpf2,wcpf3,wcpf4-2,wcres,wcsat,wp,osm_water,seasonality,BurnDate,BurnDate_count
change_norm,-0.01374316143136575,-0.042938856747365,0.031004242161170724,-0.05245226502769422,-0.021220188244028253,-0.0053214900040515776,-0.015584516331610367,-0.07985754519887346,-0.16069033188027423,-0.11402933023711614,-0.04356434131149668,0.062154295384216934,-0.10096509449694246,0.05010067784708839,-0.26444211044245525,0.024663013797305035,-0.0926800662152342,-0.31366327958439777,-0.012187793780030445,0.155563845824467,0.18201279662491054,0.1873000306370948,-0.18739142557982263,-0.17195868967446687,0.1319840724522924,0.6455489776038015,1.0,0.11368089490990632,-0.0058200786045296635,0.07483333215864282,0.29730700805778415,0.061735904916306816,0.0873935907804684,0.1463312204989649,-0.21799327583505865,-0.11606182468475523,-0.19763145821879213,-0.08723012208367863,0.02737542253554523,0.12393895860354741,0.07112915593867469,0.23498454288522572,0.08369591993678163,-0.16458549400544872,-0.3005525934433174,-0.03589103971748876,-0.022868292388369297,0.15481452142611155,,-0.3196153819574237,0.05458597194915526,0.06242857497070269,0.09407585052756819,-0.23558384765640833,-0.1665390450389391,-0.2754131744727189,0.11015078369973691,0.10022276407139863,-0.18736765800640212,0.09856475977493993,-0.15813368781397846,,-0.10407606668553109,-0.028763719240574276,-0.15721948590116966,-0.02896954990953878,0.3268124783808231,-0.0016477344972805723,-0.16197354204270584,-0.016314328290081215,0.037323879536516474,0.08035528423812008,-0.24113778178965495,-0.1591618220637129,-0.16489141217286024,-0.09380373374940519,0.27049540529683064,0.29242943126793575,0.3073855505292991,0.31016953200552183,,0.20252299279648936,-0.01769419957653661,-0.30560920565284994,-0.31816716882309937,0.006138652185149556,-0.09864893504167525
contrast,-0.018811923206888646,0.196153951904117,-0.02020172794003762,-0.16869701314902133,0.07971015345173253,0.13077488564176135,0.07074808285971952,0.13356680082818337,0.03900991912224614,0.11254676502083402,-0.14082030900287384,0.17961930594072117,-0.013561881568194831,-0.12687314190078827,-0.06731733702187553,0.14987978824860196,-0.03859356691150975,-0.1310322343249889,0.20762552214218244,-0.078036346456581,-0.10926675778230979,-0.09695237415531979,0.16564913189783462,-0.020196138052859962,0.028425672991658477,0.14045870749058822,0.11368089490990632,1.0,0.0825941784305294,0.8339988741517326,0.1685919300459569,0.2582056456491049,0.2791345717466959,0.9121032470122016,-0.005380912055113277,-0.054587737511033775,-0.17146639515288076,-0.2223776491117312,0.44156959663842016,-0.0790105339524723,0.07301486040982268,0.22150543640064543,-0.04141054948838063,-0.6694613449826132,-0.053775968118247176,0.002594092530872353,-0.3891196765491506,0.027189501907675186,,0.07610819875219883,0.3644994531236429,0.29520163516701464,0.8577045420804126,0.0001282074629338567,0.03871751132470547,-0.08677474331509433,0.8885967417023497,0.6030157721133,-0.2034024005060066,0.49586368914880297,0.03780917184273698,,0.22603425687193432,-0.1193065553415996,0.061016392871831686,-0.07610679670492101,0.14652136484635003,0.02630379906478716,0.04185431920625288,-0.3662681289154846,0.15000654915806425,0.9311906420274005,-0.019776250788800243,0.04370048869373807,0.2242979149236359,0.3670578993077027,0.19740715791361022,0.17609886654715762,0.14945355553473771,0.12923980508060967,,0.24150403384168403,0.1802970528443333,-0.38878527899137605,-0.07626638664742125,-0.051248719611404904,-0.11213172522562881
corr,-0.0321462755268792,0.07867390933851431,0.00048811696503515555,-0.09558248873669774,0.09053717608260092,0.07724414950494614,0.0028950572154534107,0.043370531961341864,0.03465284669544837,-0.010072743472872934,-0.06287721249020205,0.06649821007852481,-0.020510394893469168,-0.06827071851500154,-0.04604006802476888,0.004673667121437044,-0.015660637652671172,-0.059777854283929475,-0.008711968856118154,0.07730118761044781,0.031233658672004172,0.05044130780977306,-0.01634955027397327,0.06190856206407859,0.030380028934209474,0.0765647930764781,-0.0058200786045296635,0.0825941784305294,1.0,0.3256537713971813,0.06441215269239996,0.025968767528583535,-0.012405192096318655,0.10216542357920708,0.006408586059567795,-0.012282159137336941,-0.011288615969682156,-0.01265219447686855,0.33793576719609525,0.04759624945742187,-0.0008475968958485037,0.07141999750971323,-0.01990145678602716,-0.11298527516572432,-0.0610011568984402,0.004150866768455383,-0.26885728832108613,0.0528794770449912,,0.14756544686476775,0.053496470094912464,0.24190748024454853,0.31211891392087865,0.11148412754376998,0.07807282750960402,-0.04738645506055468,0.34538144297187967,0.3734523872693412,-0.02000661477052844,0.3558539107592409,0.07914789819327274,,0.0368163090927691,-0.022482197987715415,0.09053368598449846,-0.011395965821594122,-0.062352794336859745,0.033996933120150924,0.0779932699037764,-0.2978369666057241,0.022704769060768744,0.2341988677762932,-0.036839874633738987,0.05993357311214107,0.01647964385492249,0.018948649353842103,0.06900863337280518,0.06599564471868344,0.06121725050484374,0.057562293936739506,,0.07034538893736339,0.00652392720702827,-0.046112066737002036,0.05958421647605582,0.00453152870561492,0.0297663324375099
cov,0.0192468621816475,0.2588324864934375,-0.07158243204085626,-0.12044792252467788,0.016575005209279278,0.17590755755289936,0.20697645412087723,0.23882282042038394,0.07449090392513004,0.2800936963575319,-0.19650174209368113,0.260425506816032,0.08965458969735896,-0.18106573752076083,-0.012347810039144676,0.21881198692376094,-0.03731159750825734,-0.02420158925412267,0.2702031064525425,-0.2091530438547466,-0.29178721233585475,-0.27365598164728205,0.33839643781283635,-0.08054956339723503,-0.03218702273991325,0.20209984977119122,0.07483333215864282,0.8339988741517326,0.3256537713971813,1.0,0.04134931338631377,0.1869816392256774,0.29466055208559716,0.8973249643825396,0.02160722909476719,-0.018671510499854573,-0.18847057383546442,-0.26521638152566057,0.6356561628182672,-0.28037856404585826,-0.06532398552225156,0.05531891375908293,0.011148239929589049,-0.7849138959746164,0.09074054868418858,0.01834835575605009,-0.5428451224707274,-0.23860222451795302,,0.24048022094116547,0.2535417418516084,0.40944617439881653,0.9341921607360245,0.14133122756176336,0.04828782278873969,-0.023516444126417176,0.9585074175775824,0.8066133512863164,-0.1964500612874903,0.7034119193855506,0.045990242594643765,,0.31192756577549025,-0.08592524361572941,0.07262726405475545,-0.08466741539591287,0.011939794728574059,-0.03693826393951726,0.05178592127535754,-0.5392220400605506,0.15367892556117876,0.8154698864544102,0.08219108349303325,0.05762934362395231,0.22470032343867333,0.3699369758477799,0.04893987067004896,0.04267964144958431,0.03544854376794366,0.029187051338654575,,0.055193959698329326,0.17522552456455925,-0.4421971223234544,0.07818344230983185,-0.051214507386464596,-0.16827821772815565
critwilt,-0.15936043051996507,0.24324744230640596,0.053876566602621,-0.5049797850092598,0.3281603606569235,0.24473049827195884,0.060969730977199446,0.056615767343266794,0.013941738867432253,-0.1507015077835766,-0.3174621118828473,0.3093752106079095,-0.13353934801698697,-0.08224835863442763,-0.9035894686086603,-0.030508158833943214,0.039085475938343585,-0.986101905966405,-0.22424130042087517,0.5939357264833632,0.2822860673522151,0.3856686072467482,-0.20479690101249623,0.2574888312865456,0.2619229797357589,0.07073087182069494,0.29730700805778415,0.1685919300459569,0.06441215269239996,0.04134931338631377,1.0,0.029989147353285815,0.01447153736576198,0.14869063087110101,-0.061771439772076324,0.053540399355073404,0.005337222654143012,-0.4431837831304989,0.052965449169197557,0.43692032402530934,-0.085310982795181,0.9266736791706133,0.08968455987503714,-0.09906794738948035,-0.917264312130731,-0.0034033238026302307,-0.045615412196256415,0.5697598003582791,,-0.26345987466228116,0.36980305628351967,0.039910755775274365,0.16237988660734295,-0.27205042862483886,0.09212825544000199,-0.9237939541357713,0.16381679647417713,0.10427759640197581,-0.1883455700734181,0.0787698552918993,0.10055989314274086,,-0.00515972298795415,-0.27212207269325844,0.12738809088101877,0.0008205790773002721,0.34182298687101903,0.07725720317557028,0.09442687233296072,-0.04385970677631762,0.03602166848463882,0.15768972124006875,-0.4579834369672346,0.07617461182193568,0.004792953513961059,0.06411332319660147,0.9833100123099248,0.9986150721017262,0.9953704752592546,0.9819506060508919,,0.7839847766956419,0.04618428278049795,-0.09629963292533793,-0.36638143570427456,0.08383828777564442,0.13519403524294454
crops-coverfraction,0.016445148911101735,0.04672117210004427,-0.1456371670600437,-0.05865748225987404,0.0190043404489718,0.042035843516684976,0.06463012227568964,0.15856672543793762,0.009020479744312502,0.0985255843127045,-0.09400389216740741,0.07307085352431258,0.11691960232466374,-0.1172927065377786,0.004869112901325463,0.18517621104355397,0.25668025592353266,-0.025939725974083706,0.11310685173658167,-0.028290072057704316,-0.02533977389037574,-0.030497687123056172,0.06224248230645475,-0.09891427184058005,-0.1599654549631965,0.036736023688304524,0.061735904916306816,0.2582056456491049,0.025968767528583535,0.1869816392256774,0.029989147353285815,1.0,0.10965334588727471,0.243916387910247,-0.016721749791541493,0.09206131134487283,-0.15416717788664636,0.0031241034098768296,0.14179181713976452,0.021669206561706438,0.015032357972645535,0.0614889098173035,-0.0023216943088215317,-0.18164549964389898,-0.003375132937879454,-0.001666902640635842,-0.11518083092132436,0.12808944489432195,,0.029454338588892674,0.1083754991061573,0.0701135065488666,0.24940293408041328,0.008236846232996219,-0.06663046592230201,0.001820694836005356,0.2463192152344635,0.1698644388640197,-0.44128531069505716,0.13698207348314584,-0.06754199938552101,,0.012199487444894769,-0.004366091419356864,-0.07011555067756835,0.0025862127820259297,0.10304753835669707,-0.2573178504183376,-0.06696557562686631,-0.11130400048117042,0.08218203648044606,0.24749840336483742,-0.10409023301043122,-0.02926555405906163,0.027688021059718567,0.100571648773259,0.045804429041507895,0.03452971708031329,0.02122692245748875,0.012373596630763305,,0.072953381194756,0.030763571107987615,-0.23172398000873107,-0.026673749786690237,0.023402281907480282,0.05536700304917027
cti,0.021243395486372052,0.006540730166721446,-0.02051882726298669,0.099984200331982,-0.20478398743900533,0.0643997781992823,0.24519366497743408,0.12594424750815436,-0.1850739266181408,0.32954442775387566,-0.12270417257585298,0.2676412995104881,-0.010955929586450579,-0.11085064970632456,-0.05142166862411891,0.13470166226885108,0.10760979184392629,-0.024472231389855156,0.24090668218935524,-0.2067299578292695,-0.3324688089669772,-0.333613112402876,0.3464274068505876,-0.2530634787554222,-0.12483763738984541,0.17222127489603029,0.0873935907804684,0.2791345717466959,-0.012405192096318655,0.29466055208559716,0.01447153736576198,0.10965334588727471,1.0,0.3079454779246256,-0.03277452464354594,-0.014165376395606319,-0.06375661545354519,-0.35324547225938796,0.18281658978679466,-0.21897803842070643,-0.0222700708368324,-0.018224168353475456,0.1750156916020021,-0.2648606763044906,0.11549697105972537,0.038522672857788855,-0.16266587663653784,-0.06385249843536255,,0.1468376968236531,-0.06722505957990887,0.11858277069999956,0.2837434592870083,0.0770782914326662,-0.4288294378670442,-0.04819631083176575,0.28380312224458265,0.2321617254292267,-0.2785679647818025,0.20127744000679404,-0.437888133700952,,0.21972630693041031,-0.03423621266900902,-0.3833098993709812,-0.49579030549764025,0.030888374764879746,-0.12393217795397259,-0.42521983095224314,-0.15634091459937235,0.047631342307582925,0.2390001946400131,0.0044697613892952515,-0.3083112096648816,0.10547378510611656,0.22700409891697318,-0.0010114449733140828,0.010436662153036123,0.022859430322523955,0.030796088167048728,,-0.04404114241300238,0.07067332394561822,-0.39109569751885687,0.006159188179999148,-0.10571957073456519,-0.20755284264169277
dissimilarity,-0.015739694955116474,0.26169201269316245,-0.03943562314577228,-0.19371588401029233,0.08079150890081671,0.183725377347641,0.15433070743932706,0.20848558179553825,0.0626469934203077,0.19745441582813614,-0.2036653742755203,0.26487302670234614,0.0312277343904083,-0.16924941144090402,-0.0759862408765,0.16508451083738804,-0.006917815346153551,-0.12017291911520199,0.21412419635254662,-0.09199669826177517,-0.18500389234763284,-0.16374245424814324,0.24656782665874488,-0.05830955828577257,0.020587902730532202,0.16383461941782756,0.1463312204989649,0.9121032470122016,0.10216542357920708,0.8973249643825396,0.14869063087110101,0.243916387910247,0.3079454779246256,1.0,0.007615264258387982,-0.02571332998778274,-0.1971296706540477,-0.2628966892359,0.694793089790589,-0.1262688715748388,0.006380600025617863,0.1825683075167334,0.014453049698075635,-0.9030358514397562,-0.025116580048862656,0.005515358059214168,-0.622359012101933,-0.011263921989228525,,0.09340238084743477,0.2893763926647645,0.4185513636127567,0.9064867414146689,-9.486336896390521e-05,0.04123773986148964,-0.09059419807851896,0.9262716334791072,0.7923828121619556,-0.2583066327968245,0.6972718901236143,0.03973903130536858,,0.21735087444467568,-0.1005659447385665,0.06206797853802285,-0.07467998075561195,0.1490395932126738,0.006146953019853793,0.04433369184682452,-0.6060897038200559,0.14612994335529036,0.8126281977449774,-0.010793127268563242,0.061753228491901804,0.18464739274408004,0.3326835940698138,0.1679200231465137,0.15370400691657718,0.13526155019237923,0.12076743350434305,,0.1906310890980599,0.16528115359669548,-0.4459424521590466,-0.07284832589778475,-0.04174980565249444,-0.1143846526428068
distance_roads,0.020518927125745788,0.07622367608762005,-0.015426666588750257,-0.06306479354998319,0.07495076646528007,-0.004331344328427264,0.06977528549651331,0.08746921285766403,-0.0469292996068791,0.08395667905801457,-0.06378924880848266,0.05232239964474829,0.08941733489167893,-0.004982649613110383,0.12320501492390688,-0.00301988211681846,0.1520526861497141,0.09254138671953933,-0.015077998818211105,0.0013251635352005031,-0.15995267306850083,-0.1423483362453378,0.17474426960681833,0.17349094412966484,0.025088900362507802,0.033887339071241515,-0.21799327583505865,-0.005380912055113277,0.006408586059567795,0.02160722909476719,-0.061771439772076324,-0.016721749791541493,-0.03277452464354594,0.007615264258387982,1.0,0.16078664925576064,0.09468641079637982,-0.039450620047549484,0.036193324206803816,-0.1375604525084573,-0.18858939360404617,-0.025642231553251977,0.08898626233278481,-0.023094940027074608,0.08330169363228515,-0.0074049204878319135,-0.034704203226964686,-0.05786952574076521,,0.3617718029895008,0.002439740530436584,0.029296343698180242,0.0070353807163463745,0.211992066979222,0.024975756253345912,0.1030672736617798,0.00800818773598993,0.02623429366504061,-0.06246661436705723,0.03331377722788885,0.02689758848462475,,0.06846382741888392,-0.01223624949455037,0.025766675125781804,0.004324980717500075,-0.2802409443300576,-0.06384644660577661,0.027872945285564082,-0.03799619763704689,-0.03085897739097832,-0.005271986326656734,0.22127680726053028,0.01673204341676329,0.04040415786683396,0.01962902592172289,-0.04545218006028961,-0.058673124283749795,-0.07134523611458973,-0.0801197590536419,,0.020095631921833702,-0.014813640187871128,0.11438389800307712,0.32475867183898227,0.061803674474322695,0.09702564209179862
distance_settlements,0.05467000580108483,0.35361225002661734,-0.2882528186293443,-0.1898196177371055,0.1446249720975999,0.28417943642568827,0.4101780366202043,0.41518099797325153,-0.06315090883709154,0.3860108558622701,-0.37928283921612416,0.29837184623746754,0.18784154405998496,-0.2506344355133429,-0.05993100820825596,0.1670155943692321,0.322698724315538,-0.05803845271221128,-0.21007120286642467,0.04911385671242891,-0.23761739977711316,-0.2061002748734674,0.29476730690300595,0.04473192564500122,-0.14629183496998513,-0.09796040886548961,-0.11606182468475523,-0.054587737511033775,-0.012282159137336941,-0.018671510499854573,0.053540399355073404,0.09206131134487283,-0.014165376395606319,-0.02571332998778274,0.16078664925576064,1.0,-0.014769638759083898,-0.17876228632781554,0.04183025300471151,-0.14223135475240642,-0.2915675185355931,0.03424150847316476,0.37741921465030215,-0.014696537305521456,0.001021665501264244,-0.005692304480970055,-0.03444215216320419,-0.03674091774403593,,0.048071047860566866,-0.0779315969287589,0.0013060616295974706,-0.02585939041532029,0.12541476512819463,-0.15692270653093343,-0.0653390567232174,-0.030867753057748987,0.012333916992073582,-0.32146019218515604,0.022340236126994026,-0.15424129805737596,,-0.01928962529433384,-0.012237729527551148,-0.17701375476410727,0.019766238179012335,-0.10244867168959065,-0.30105619743202505,-0.1544554722825186,-0.04258749961369866,-0.033078216749503876,-0.04913780945538787,-0.04939151422079986,-0.10249693438686346,-0.02928864932042949,-0.052414934551940774,0.04521421547850911,0.05106498267222465,0.05680653166361195,0.0595271433349889,,0.01559852165371451,-0.04175191640272974,0.20394645506892517,0.049305100404044726,0.08215317826060416,0.06266759344845033
distance_trans_lines,0.01682344008084765,-0.20466676741088496,0.14094313583629225,0.10565700581228209,-0.11171453602606815,-0.14214366626151959,-0.16350932993233624,-0.21404287017727855,-0.1462361129769641,-0.17823768436089368,0.1623842853080724,-0.04964008102382381,-0.06807257962600441,0.1771027298029378,0.03383629341241907,-0.17312082134991133,-0.027619761668363243,0.009770264988635455,0.03138660751308292,0.024769493142677467,-0.015028053226509719,-0.011090334138931318,-0.06003730309693366,0.2229473650023544,0.059780227970821616,-0.09782201979336942,-0.19763145821879213,-0.17146639515288076,-0.011288615969682156,-0.18847057383546442,0.005337222654143012,-0.15416717788664636,-0.06375661545354519,-0.1971296706540477,0.09468641079637982,-0.014769638759083898,1.0,-0.07100889007331002,-0.1610370447095797,0.08028062529030419,0.06462737642648993,0.006231043596575372,-0.04675961614377076,0.18857643466631438,-0.03021353214830298,0.0010450722398249162,0.1368677497813272,0.035677594890747,,0.15892531360796536,-0.09808243098625213,-0.0954831203459636,-0.19019234665570586,0.1667457807898225,-0.0044857242088837505,0.006415634253386155,-0.18901609691631552,-0.18292946637727558,0.17812125647032634,-0.16683348076801363,-0.0036031004900619456,,0.012768802791947262,0.044761585838534276,-0.0024176046883298773,0.007702487912242091,-0.27317651965915724,-0.005017630638448226,-0.0038978047066851843,0.13810955344707862,-0.05891738955033924,-0.15243570181557747,0.14174866005913508,-0.03189356494027643,0.017057052430519127,-0.03632206154512263,0.0058846166506939515,0.004366960468930217,0.0033553198767318944,0.001351461617874407,,0.01749629542023437,-0.034747829155290615,0.14118560764382648,0.23630161045467252,-0.0492226126840928,-0.022893892323069508
elevation,-0.07326382235989996,-0.22832423961471388,0.05389371971769247,0.0848406473003596,0.19167723828135083,-0.21639936796802497,-0.5174017154046654,-0.24355393023549446,0.306582485766436,-0.5047707530983371,0.3417555198675889,-0.6225449652124347,-0.10462875563171754,0.1068901511568657,0.5237690888744285,-0.15711283639839924,-0.0987567325642502,0.45683246289095125,-0.05028920280633259,0.1326736639757983,0.5883547301359506,0.5293779203216459,-0.642671449631962,0.15665783679369696,0.04993882788045433,-0.09288177293538591,-0.08723012208367863,-0.2223776491117312,-0.01265219447686855,-0.26521638152566057,-0.4431837831304989,0.0031241034098768296,-0.35324547225938796,-0.2628966892359,-0.039450620047549484,-0.17876228632781554,-0.07100889007331002,1.0,-0.18252914871955517,0.2308441702529624,0.2612636451811337,-0.2864489111849522,-0.32719494978754404,0.24673405597446965,0.19429393855530977,-0.010145084334976316,0.1520760555486814,0.02672356774357221,,-0.07817643159878569,0.19385805643938953,-0.10179566850550507,-0.25469262504871687,-0.05515774378085162,0.36695189774961895,0.5352435159457937,-0.24785191230343173,-0.22788997324508795,0.2509092954386643,-0.20107605396006967,0.36686677399704715,,-0.10088325977126084,0.16187466917704998,0.36355926672404104,0.0715049427776366,0.03654971404528997,0.2926625583719938,0.3588143928676564,0.15689081116505502,-0.006987088939847055,-0.18708525805076814,0.006638362487831234,0.26849834794383876,-0.06417189148866853,-0.1271334407984715,-0.3757154069223827,-0.4242304123372942,-0.47089314187481357,-0.4936655542716752,,-0.13944976203925627,-0.058221699097391666,0.20720337346665899,0.03801540795135499,0.0905563395745977,0.3869563368389198
entropy,-0.015635553352982723,0.2631797008888154,-0.053573984361620655,-0.17706708074450697,0.08364591377243222,0.20957403227948773,0.20046337727199168,0.2395194476499984,0.07450594963478177,0.21951805556910375,-0.21973044630430424,0.27407394263771684,0.06728325640313053,-0.17802173786515554,-0.04848332898202259,0.10998054267918171,0.061138326291917795,-0.047355743653286514,0.07130889646116066,-0.03379922701451839,-0.17797405106956238,-0.15255308412552107,0.23188539204634237,-0.06888538398950228,0.0062645336377025835,0.07676137975603134,0.02737542253554523,0.44156959663842016,0.33793576719609525,0.6356561628182672,0.052965449169197557,0.14179181713976452,0.18281658978679466,0.694793089790589,0.036193324206803816,0.04183025300471151,-0.1610370447095797,-0.18252914871955517,1.0,-0.08193063174929838,-0.05826651988644924,0.04899038740921368,0.09044700349556156,-0.868295230409422,0.014167755298613924,0.004801927242209305,-0.9098032451847785,0.0003929424112637245,,0.09367166393322417,0.024213986979106004,0.5130463728464502,0.6489903737161209,0.05681259622152273,0.0321989584098141,-0.04823213273512451,0.6500944405750828,0.8190442021349774,-0.24011123371235304,0.8083170584954984,0.030389278333831253,,0.0534503192701494,-0.0328142503143553,0.04466198087652556,-0.03255304216214262,0.03225730588381667,-0.013454888388231286,0.033935742402575464,-0.9461530487228152,0.06559594086505668,0.4049418948600869,-0.015977056449491052,0.0668296166194583,0.040367803491400754,0.0810338908969183,0.052065448207743205,0.0527758677952719,0.05259845540450205,0.05166351650009233,,0.04223093678139751,0.04543040716909648,-0.2629840342756776,-0.004280259986550539,-0.012710703218265867,-0.05901202907863364
evi_summer,-0.20311598544495352,-0.059364893519935145,0.17625457967593813,-0.34473297694277694,0.38507088053989497,-0.05692735103421125,-0.4715201144888017,-0.30639961288713835,0.10315349285329897,-0.6420403490128518,0.12341632883741488,-0.2436765712363236,-0.4376224036201811,0.12046295914973687,-0.27112809150934375,-0.33150007692298467,-0.19432225534497738,-0.39747913284800335,-0.2894160039165311,0.5567305878833456,0.6782881068882257,0.7178234425298399,-0.6667441721958876,0.3683735305337279,0.4418501814655071,-0.14388936633702826,0.12393895860354741,-0.0790105339524723,0.04759624945742187,-0.28037856404585826,0.43692032402530934,0.021669206561706438,-0.21897803842070643,-0.1262688715748388,-0.1375604525084573,-0.14223135475240642,0.08028062529030419,0.2308441702529624,-0.08193063174929838,1.0,0.42394950325926345,0.5100692372685839,-0.2766487569238125,0.13409834634366097,-0.5683307985089497,-0.026901045608314186,0.07853157607728897,0.7192891747510984,,-0.36033423224729694,0.2808737992553598,-0.05648480726663586,-0.10046914786893756,-0.2864222410526623,0.2485151663974423,-0.27815547523160233,-0.09904297433609116,-0.1106126469324748,0.09030224440478725,-0.10279244945990393,0.2546494209366578,,-0.17616234509876044,-0.06516014368953847,0.2701354134719495,0.032327201540367195,0.326166871167529,0.4323586451575258,0.24539434397735496,0.0720030122998103,-0.009147746006129694,-0.04235760551566534,-0.38101852753953264,0.17360489054623918,-0.13051829056315473,-0.16215442749289127,0.48049411842129014,0.4522945285664275,0.41031622053904493,0.38076308255341584,,0.5451469373668136,-0.04436994211875894,0.1790211534308348,-0.3714510917773741,0.04435019192720534,0.3385608073378107
evi_winter,-0.10043130975139367,-0.3473726283975422,0.1691085279652457,0.19786147763777479,-0.12507559000743718,-0.38863014348167546,-0.5729510418441883,-0.5414407381717237,0.06080488956297983,-0.489276242402984,0.5096239805087385,-0.42262996569617384,-0.3800679889583858,0.38258952693004705,0.1553971488604224,-0.23540358684676804,-0.4384890045833537,0.11210619914176742,0.11193317858997617,-0.04803162100220907,0.30805743962798543,0.26442622108426966,-0.3666275099428822,-0.04744866831044928,0.3104096803821745,-0.06270506358064318,0.07112915593867469,0.07301486040982268,-0.0008475968958485037,-0.06532398552225156,-0.085310982795181,0.015032357972645535,-0.0222700708368324,0.006380600025617863,-0.18858939360404617,-0.2915675185355931,0.06462737642648993,0.2612636451811337,-0.05826651988644924,0.42394950325926345,1.0,-0.009773590822644894,-0.49652315003689323,0.04821675353705056,-0.016319127372037206,-0.009721338602445794,0.046354757785309154,0.21363088590127746,,-0.13953564580846156,0.08964193660635122,-0.03087438826227852,0.014907643755474142,-0.17128800199731414,0.14385563248000222,0.15776989289946072,0.021549649854883033,-0.05245813617607692,0.3259808842546091,-0.06280924657195404,0.13838152940635368,,-0.06750286474418232,0.05442818064554173,0.13165363243732567,-0.025646519359327456,0.2166060693784255,0.4422369585646434,0.1387896599144374,0.05536758797923746,0.052122379453562025,0.09294307140011433,0.10007993443034027,0.12191994064400705,-0.034924277536698495,-0.028608038795227924,-0.050383529851397976,-0.07532064054256359,-0.10206111460768502,-0.11753449997919034,,0.0601972231401911,0.01624282321531957,-0.05851843033781752,-0.1632833272154398,-0.03572094239099858,-0.11788403284023655
fieldcrit,-0.19922647277115954,0.26576068013470394,0.0660133334014705,-0.562638321060198,0.445007053381699,0.2568841826629204,-0.03774312772442125,0.04273306478243162,0.0679661095756325,-0.25340439456315944,-0.3045413973903709,0.24128639303326802,-0.18019216574559965,-0.10268280272510702,-0.6880447598789126,-0.06262913461327484,0.04337323126165869,-0.8847176655365289,-0.2267492938771346,0.6687697055411311,0.42484500103148687,0.512922445928366,-0.32963865815932997,0.2746558929480653,0.3138445496837812,0.09666092309287574,0.23498454288522572,0.22150543640064543,0.07141999750971323,0.05531891375908293,0.9266736791706133,0.0614889098173035,-0.018224168353475456,0.1825683075167334,-0.025642231553251977,0.03424150847316476,0.006231043596575372,-0.2864489111849522,0.04899038740921368,0.5100692372685839,-0.009773590822644894,1.0,0.02300416493527025,-0.10874130828271752,-0.883662444432477,-0.0011460735053897887,-0.0453474503140603,0.6506558933224836,,-0.13776999590057068,0.5633650254842468,0.046749832025627436,0.20123113675788123,-0.20826087131349863,0.20029366306759508,-0.7202123724744877,0.20500482688898136,0.11199228156814817,-0.1794677927040505,0.08196344931197333,0.20920476522250964,,0.02679020970232959,-0.20519481339521928,0.24134920637056925,-0.0035940038928225677,0.28892701414707067,0.15472487413112926,0.20177046080921185,-0.04056009042900265,0.0511824132111344,0.20952546296393643,-0.5208730255666121,0.16111479949363444,0.037698726295567926,0.10260601449611476,0.9795806616326794,0.9448845734120344,0.8865639224497261,0.8394177481448362,,0.9504074121596737,0.07380686201335036,-0.14628237626963658,-0.2512437176512252,0.15491238284319436,0.25550759622331665
